user_id,product_id,rating
183,309,3
523,92,4
697,16,3
851,226,3
84,125,4
540,486,2
734,362,2
318,479,3
335,140,4
113,409,2
921,239,2
55,225,2
10,441,2
243,450,5
182,364,4
296,443,4
570,346,5
797,161,1
902,267,1
826,45,5
536,120,1
339,140,5
497,498,4
629,284,3
972,115,5
289,348,3
424,202,5
759,221,2
269,307,3
192,351,5
793,316,1
214,476,2
554,329,2
365,361,2
429,98,2
967,338,5
553,348,4
193,271,4
908,357,5
721,395,5
902,189,4
780,367,2
191,100,3
865,403,4
867,462,5
922,101,3
162,436,4
161,429,4
916,154,1
343,159,2
122,306,3
922,379,5
316,58,2
389,81,2
872,265,3
846,123,5
73,315,3
47,111,4
743,115,5
869,367,2
855,303,3
734,94,4
304,322,4
571,17,5
910,36,3
647,252,3
693,319,5
687,332,2
692,85,2
262,418,2
701,434,5
638,263,5
99,179,3
378,326,3
875,32,1
118,27,4
189,454,3
361,64,4
138,290,1
615,16,1
400,341,5
524,431,5
993,180,1
29,442,3
945,92,1
924,243,1
826,313,4
570,162,5
442,368,1
473,398,5
994,89,3
563,392,4
568,333,3
94,182,1
4,453,3
662,326,4
247,474,2
443,11,5
385,195,1
393,260,5
875,357,4
70,399,2
338,373,1
888,277,4
37,309,3
232,223,3
265,163,5
719,319,1
810,343,3
292,79,1
761,101,5
210,342,3
760,222,3
437,254,2
476,139,4
835,457,4
99,481,4
751,485,4
701,72,3
772,100,5
501,136,5
858,466,5
499,310,2
791,85,4
512,234,4
703,159,2
511,305,4
424,371,3
129,434,4
661,258,3
700,433,5
718,99,1
322,404,2
593,127,3
747,251,3
334,499,3
566,175,5
68,118,5
649,141,3
499,17,5
289,170,2
826,320,3
915,140,5
293,16,3
120,298,4
10,238,4
837,486,4
618,297,2
741,60,3
191,278,1
653,86,3
235,440,3
382,260,2
258,453,4
319,365,4
796,339,1
903,28,4
541,120,5
256,280,3
176,353,3
737,38,1
980,485,4
247,312,3
14,23,4
30,276,5
81,499,5
141,75,5
143,269,5
448,469,4
785,70,3
367,215,4
471,284,3
179,340,3
461,472,5
738,44,3
891,346,5
728,353,4
246,56,1
293,472,3
819,191,2
278,164,5
892,230,3
442,156,5
697,496,3
57,386,4
426,151,3
980,444,3
533,311,4
1,188,1
453,31,4
745,273,3
155,65,2
495,311,4
139,31,1
136,300,4
210,430,2
470,498,1
597,205,2
255,56,2
225,283,4
328,284,4
496,61,2
198,270,5
704,455,2
239,491,2
147,149,5
541,125,4
121,347,3
385,224,2
309,470,4
979,381,1
152,465,3
948,156,5
228,233,2
816,331,3
798,52,4
4,13,1
580,362,4
836,232,3
513,275,2
557,37,4
113,249,5
105,25,4
203,353,5
252,128,4
573,411,5
77,329,1
881,241,5
158,238,1
375,173,5
180,360,3
22,174,2
485,50,5
834,182,5
35,238,3
272,321,3
848,28,3
882,261,3
899,167,3
996,40,2
969,74,2
612,463,3
161,475,2
427,166,4
558,24,3
869,106,5
866,68,3
924,260,4
238,498,1
405,347,3
244,370,4
291,395,1
757,439,3
939,437,4
420,310,5
867,383,4
773,332,3
555,390,4
298,372,1
890,134,5
911,252,1
746,485,4
721,174,5
86,361,2
21,487,1
848,9,4
724,242,3
684,420,4
424,192,2
471,158,5
464,423,3
5,276,2
403,22,1
293,165,5
925,264,2
735,483,4
898,325,3
17,27,5
891,356,1
353,94,3
912,315,3
86,390,5
30,409,4
784,444,4
85,419,1
720,307,3
49,222,4
68,8,1
77,49,2
454,173,5
610,349,3
103,330,3
548,236,1
934,235,5
749,34,2
723,156,1
142,249,2
849,263,2
877,147,2
7,30,3
610,353,5
209,32,3
543,202,3
934,112,1
966,215,4
238,323,1
543,354,4
677,34,3
140,326,5
997,461,1
947,14,3
431,213,2
983,161,5
459,226,1
16,233,2
181,8,2
692,455,3
275,453,4
223,100,1
21,447,1
124,218,3
913,107,4
825,313,2
943,142,2
104,390,3
83,216,3
492,237,1
410,432,1
838,438,2
145,212,3
200,375,4
326,272,5
232,92,3
449,5,4
209,250,3
485,178,3
215,166,3
46,234,4
587,172,5
444,455,5
229,411,1
173,407,3
284,314,4
636,436,3
650,162,2
773,186,5
951,458,1
304,279,1
222,446,5
249,315,5
676,6,2
556,326,3
753,377,5
537,205,2
466,232,2
366,433,5
826,3,2
385,113,3
122,139,3
906,289,1
498,211,2
854,210,3
712,89,2
349,260,2
161,469,5
634,386,4
679,380,1
215,189,2
441,74,5
124,108,5
617,464,1
12,334,2
365,46,5
583,205,4
720,28,5
286,83,3
495,62,5
958,467,2
425,441,5
587,200,3
219,418,3
963,120,5
370,177,4
521,397,4
872,187,3
807,267,4
760,214,1
82,225,1
150,26,3
412,91,3
940,494,3
69,438,4
665,241,4
37,487,2
930,102,5
651,379,1
84,205,1
377,497,4
560,370,5
124,233,1
30,312,1
844,283,3
767,320,5
98,230,1
944,145,3
602,395,5
959,431,2
853,398,4
564,447,5
353,15,1
747,423,3
56,399,3
269,254,2
796,197,2
530,406,1
73,122,2
636,223,3
405,400,5
828,180,2
294,388,2
615,186,4
503,227,5
347,185,2
612,432,5
451,388,2
257,483,5
835,423,4
970,132,3
494,309,2
130,488,2
412,493,1
273,109,3
205,290,4
830,199,1
569,456,5
445,176,2
72,154,3
376,275,3
67,109,2
992,40,4
779,299,4
294,248,1
760,287,2
63,441,5
867,151,5
718,367,2
475,143,5
739,160,1
631,240,4
35,51,3
176,221,3
369,341,2
510,424,4
215,392,4
792,225,1
301,371,2
596,220,1
582,478,1
264,155,5
121,130,5
572,498,3
964,84,5
222,72,2
304,336,2
22,318,1
727,223,1
971,6,1
9,13,4
705,200,3
696,64,3
337,352,3
890,1,5
784,71,3
335,418,1
579,222,2
779,146,4
688,165,2
393,125,2
931,262,4
968,338,4
764,150,5
319,30,5
43,2,4
378,482,1
467,101,5
53,205,4
52,314,5
519,103,5
871,152,3
183,7,4
41,190,4
405,466,2
480,381,4
615,406,4
578,211,2
296,310,5
217,42,4
73,347,2
224,357,2
565,154,2
120,265,2
965,112,3
931,461,5
275,487,2
253,417,1
682,376,3
737,84,2
315,265,2
613,389,3
707,404,2
402,282,1
613,158,2
624,16,4
54,14,2
437,193,3
214,207,2
588,424,4
182,378,4
776,70,1
793,366,2
441,345,3
236,134,5
904,370,5
627,3,4
226,15,1
97,219,5
771,138,5
658,316,3
212,284,3
993,429,4
721,172,2
731,126,2
165,456,4
536,15,3
387,242,1
618,274,4
892,358,5
347,316,3
900,63,3
463,154,4
950,472,5
176,237,3
126,428,2
614,350,3
310,98,5
881,122,4
798,329,4
712,252,3
251,96,5
279,230,3
597,396,5
566,307,1
109,133,1
146,160,5
751,210,2
665,431,2
297,380,5
726,27,5
271,255,2
430,32,5
558,184,2
905,37,1
196,257,1
191,331,1
658,391,1
880,73,4
699,360,2
172,362,2
3,430,2
220,372,3
912,248,1
537,167,1
662,210,5
230,53,3
278,308,4
867,422,2
924,443,3
3,211,5
358,3,1
725,29,1
896,338,5
122,496,3
55,108,3
198,359,2
822,165,5
758,330,1
667,113,5
962,371,3
132,409,4
6,109,4
192,230,4
472,98,1
767,59,1
112,36,1
276,72,1
122,220,2
571,336,3
979,219,2
712,387,5
27,55,5
59,209,4
386,266,2
297,320,4
99,26,1
912,419,1
399,293,5
657,62,1
325,189,3
394,79,4
276,317,1
143,495,2
174,59,4
700,254,1
825,280,5
648,365,4
517,267,3
538,133,1
929,322,5
668,191,1
387,381,4
725,141,5
220,35,5
214,268,1
908,11,5
64,49,2
636,366,2
279,352,5
58,146,5
904,418,2
767,411,4
125,77,4
959,168,5
673,113,3
872,222,5
466,177,2
929,336,3
723,314,2
81,43,5
355,343,2
300,353,2
729,72,3
822,195,3
374,475,1
757,221,2
660,466,5
550,343,2
817,485,5
166,238,5
810,257,2
8,431,5
340,361,3
733,453,5
226,202,2
9,277,3
41,303,4
221,67,1
591,185,2
38,232,4
606,325,5
756,247,3
252,403,3
293,411,3
535,123,4
678,109,5
12,180,2
455,203,3
357,490,3
551,182,5
259,254,4
867,337,3
892,61,4
507,420,3
757,302,2
347,97,1
713,480,5
671,162,2
717,214,3
344,8,1
236,342,5
236,99,5
496,152,4
921,200,2
253,285,3
953,338,4
616,76,3
166,459,4
395,423,4
117,386,3
497,166,2
187,483,1
329,14,5
370,148,3
400,50,2
991,273,5
110,346,3
114,135,5
907,471,3
690,117,4
206,313,1
88,77,4
182,131,1
667,97,1
242,5,3
90,253,2
279,58,3
153,58,5
504,398,4
636,10,1
419,333,1
505,28,5
95,325,1
831,445,4
477,269,5
64,141,5
865,446,1
255,2,1
608,18,4
495,211,2
253,53,1
131,301,4
681,364,5
809,496,2
48,475,2
551,377,1
304,111,4
718,239,2
881,120,5
999,319,3
334,396,4
872,295,1
156,142,2
884,54,2
992,30,4
103,181,1
948,85,1
132,358,4
450,249,3
788,2,1
839,333,2
230,254,4
564,185,5
182,394,5
358,412,4
185,331,5
371,44,4
96,230,2
576,26,5
274,213,5
444,448,4
82,381,4
420,219,4
901,477,4
661,225,3
645,121,5
741,336,1
566,129,1
267,340,1
243,144,5
898,232,3
543,109,4
312,455,3
210,403,1
883,352,4
738,68,2
169,226,1
238,320,1
781,32,4
776,150,3
319,34,3
881,451,2
675,156,5
823,430,1
510,466,2
73,394,1
55,121,3
428,12,4
693,100,3
669,218,3
596,21,5
745,280,5
381,444,5
299,242,2
394,260,5
450,136,3
351,217,5
163,195,2
771,160,2
877,223,3
861,210,1
765,268,5
591,152,3
709,30,3
225,367,4
315,222,3
567,469,5
213,293,5
293,70,4
958,474,1
59,487,2
765,462,3
608,191,1
433,454,1
496,197,5
209,79,5
804,159,2
704,181,4
820,310,4
876,226,2
976,127,5
875,238,1
495,153,3
831,55,5
350,40,1
597,14,3
336,63,5
569,406,1
934,23,1
221,369,1
586,49,1
751,425,1
996,116,2
127,451,2
66,34,3
752,322,3
987,98,2
420,70,3
257,350,5
244,476,1
952,334,4
4,33,2
523,98,4
12,63,3
140,447,1
888,216,2
938,494,1
823,266,1
667,41,2
780,474,3
468,299,3
349,71,2
185,480,1
577,474,3
97,306,1
192,427,2
514,276,4
11,92,2
454,188,4
651,44,5
41,108,4
523,285,2
717,468,3
76,307,5
996,263,2
166,288,3
78,24,2
932,479,3
57,112,1
472,356,5
285,185,3
943,500,1
952,500,2
809,204,4
130,385,4
686,354,1
105,33,3
894,298,5
545,417,2
792,166,3
518,418,1
552,184,5
600,375,3
630,420,2
458,471,3
748,150,1
712,389,3
852,478,1
825,145,2
110,30,5
421,491,5
94,199,3
450,165,2
633,226,3
905,210,1
21,318,2
672,226,3
664,110,5
521,93,4
855,37,4
46,325,5
894,431,4
882,299,2
991,151,1
157,314,4
783,15,5
960,311,3
268,397,3
814,25,1
948,415,1
889,251,5
266,300,5
85,200,4
410,401,2
687,334,2
975,408,2
771,482,2
346,448,3
414,404,5
735,171,1
619,41,5
35,327,3
173,482,1
86,16,3
580,492,1
816,268,1
426,28,2
62,43,5
510,454,2
136,406,5
995,70,3
805,9,1
960,69,4
909,223,1
646,387,5
606,14,4
664,118,5
565,499,4
696,280,2
484,190,5
459,137,5
489,97,4
524,256,3
689,6,2
435,1,2
242,41,1
985,487,5
928,288,1
699,388,5
482,465,1
814,20,4
207,438,1
927,257,3
627,139,4
353,149,5
455,114,2
51,304,4
371,357,5
468,38,1
697,478,5
843,321,4
394,294,1
990,491,5
56,30,3
218,1,2
520,190,4
336,491,4
723,377,3
287,376,3
667,48,3
262,55,3
944,122,4
78,27,1
862,86,3
802,320,2
811,417,1
508,19,4
71,178,3
481,135,4
38,204,3
990,29,5
129,119,5
819,493,5
468,331,1
548,199,5
59,166,4
423,47,4
834,418,1
75,341,2
240,95,3
100,245,4
797,311,1
536,41,1
711,64,5
829,155,3
890,253,4
64,67,3
61,475,5
489,12,2
365,500,3
542,43,4
317,204,2
974,360,5
23,286,1
186,432,2
753,250,4
287,496,4
850,354,3
192,310,5
473,224,3
574,240,2
679,32,3
753,274,5
49,144,5
246,455,2
954,375,2
322,345,5
585,51,4
944,249,1
20,339,5
701,70,5
494,30,5
985,80,3
430,156,4
174,338,4
511,2,3
962,487,5
251,68,2
25,43,2
279,216,4
614,484,5
27,242,5
115,327,2
217,381,5
720,215,3
35,299,1
865,11,5
808,295,2
674,193,2
851,28,1
666,153,5
969,98,4
278,169,1
388,281,2
442,296,2
690,154,2
701,310,3
188,316,2
983,243,3
302,190,1
983,429,1
45,25,2
612,450,1
368,264,3
945,356,3
56,51,1
319,325,3
172,205,3
114,284,5
204,496,5
788,71,3
752,94,4
306,180,2
416,207,1
355,263,2
663,264,1
802,425,3
528,127,1
255,217,1
640,90,1
422,193,1
815,134,2
602,425,5
635,492,4
592,378,1
988,242,4
506,120,1
456,23,4
46,191,1
999,158,5
820,467,2
259,272,4
658,128,4
439,270,1
23,208,3
403,180,3
536,215,4
441,440,2
589,223,4
942,236,3
401,178,4
340,251,2
484,332,3
21,245,1
532,274,5
993,161,5
276,436,1
651,209,1
967,459,1
223,56,5
619,250,2
87,417,5
6,307,2
649,185,1
382,97,5
725,134,1
502,260,5
323,29,3
356,489,1
568,12,2
780,119,5
14,185,1
830,295,3
283,24,4
741,18,3
599,119,3
738,259,4
77,270,3
58,134,1
989,102,5
692,381,2
705,258,1
985,403,2
481,449,2
952,162,5
80,390,3
340,143,4
818,269,3
895,380,5
854,354,3
69,181,5
133,357,5
468,349,4
400,459,5
221,187,4
626,175,2
473,215,5
639,313,2
481,149,5
431,203,1
442,440,1
145,119,5
426,404,1
247,18,5
867,320,3
337,268,4
188,282,3
986,290,4
901,421,3
190,408,1
139,29,1
502,425,1
776,273,4
210,116,2
40,69,3
574,470,5
796,156,2
574,498,2
694,351,5
319,41,3
929,419,2
31,115,4
40,125,4
469,149,2
779,416,1
558,308,4
479,47,5
100,64,2
923,306,1
303,140,2
660,59,4
687,150,2
334,47,2
719,246,1
602,300,2
882,67,4
456,106,2
476,71,5
833,401,3
273,394,2
419,236,4
759,127,2
231,151,5
844,363,4
695,360,2
830,333,4
985,157,2
209,136,4
66,403,1
811,233,4
943,478,2
6,186,4
553,129,5
823,365,5
970,288,3
268,356,1
464,143,5
569,121,3
963,22,2
364,102,2
859,267,3
221,98,3
795,239,4
792,8,2
960,91,5
220,323,3
906,263,4
471,141,3
245,198,3
748,142,4
949,434,3
845,418,1
507,223,1
972,72,3
919,170,3
433,187,3
886,286,5
133,488,1
777,314,4
72,91,1
482,491,1
385,259,4
401,353,1
305,125,2
816,217,5
726,124,1
693,238,3
514,440,5
227,133,1
906,335,2
268,155,5
173,200,5
520,361,1
573,210,5
742,22,2
688,159,5
937,86,5
481,148,2
603,71,1
808,194,2
805,46,2
242,88,3
656,275,2
791,478,1
515,292,5
910,232,1
159,418,2
185,67,1
453,290,4
158,77,1
905,47,5
690,443,4
52,79,4
255,278,3
196,47,2
206,381,5
388,325,4
884,497,2
580,165,1
413,91,1
185,450,4
279,362,1
832,236,5
990,327,2
482,150,3
892,61,5
840,309,1
596,134,3
465,51,1
715,467,2
630,295,1
776,80,4
763,467,2
518,356,1
383,109,1
313,494,3
285,293,3
158,391,4
873,492,4
853,100,1
918,467,2
702,384,3
243,458,2
101,247,2
937,55,1
230,131,3
366,245,3
295,215,1
257,62,3
663,285,1
958,277,2
157,12,2
993,41,2
728,180,3
50,15,2
293,212,3
650,41,5
337,309,3
683,192,5
6,478,5
438,339,3
576,102,5
902,413,2
676,330,3
338,150,1
868,375,3
773,298,5
456,284,3
363,146,5
700,87,5
821,189,4
803,343,5
333,322,5
689,101,2
582,7,1
349,90,1
906,415,2
665,485,2
755,390,5
654,182,3
648,499,1
230,401,2
948,461,4
180,457,3
57,160,5
431,459,1
444,173,4
86,171,5
173,441,1
543,247,1
353,320,1
389,330,3
13,480,4
406,29,1
73,278,4
433,116,3
95,224,3
874,177,3
792,311,1
143,32,1
259,108,3
20,206,3
641,83,3
818,80,1
833,314,1
481,426,5
392,500,3
760,213,4
651,477,5
22,400,4
449,114,3
835,265,1
670,30,1
702,332,2
74,387,2
462,406,2
174,140,2
650,75,2
719,188,3
290,5,4
558,238,1
307,451,5
623,243,4
573,363,5
32,125,3
129,91,1
473,54,2
256,323,4
508,193,2
617,8,4
441,360,3
412,182,1
689,232,5
819,43,2
778,473,1
286,424,4
79,231,4
363,260,4
755,325,1
668,12,3
929,196,3
693,39,4
607,402,2
394,259,2
203,487,5
809,304,3
657,80,3
233,242,2
39,276,4
394,352,5
488,447,5
282,436,2
389,54,4
826,353,2
152,138,5
782,408,1
72,306,1
671,257,2
317,330,5
524,468,4
156,122,5
925,359,1
718,421,1
196,436,3
34,388,2
783,377,4
413,411,4
661,140,2
367,457,5
623,284,1
758,275,1
479,130,1
99,285,3
46,486,5
968,329,3
853,131,5
252,105,2
239,386,1
367,271,3
638,183,2
56,27,4
255,300,1
915,366,5
589,59,2
182,282,5
799,139,5
316,128,1
748,430,3
667,157,5
776,92,5
977,372,2
567,278,5
996,494,4
993,464,4
440,347,4
75,249,4
199,397,2
327,46,3
747,192,3
465,295,4
449,142,2
997,371,1
318,273,2
541,86,4
667,483,3
160,387,1
319,352,3
165,132,2
998,102,3
103,334,4
745,99,1
764,105,3
813,187,1
311,95,1
307,142,3
526,125,3
164,99,1
608,150,5
242,446,5
271,284,3
883,256,5
72,410,3
137,333,4
320,470,2
258,408,2
927,419,3
471,41,4
987,26,1
152,262,2
434,315,1
645,298,5
743,409,1
772,68,4
238,80,2
517,415,4
53,309,2
976,150,4
361,53,2
850,255,1
499,68,5
825,265,1
303,90,2
106,304,3
373,54,3
71,349,2
231,182,2
522,427,2
3,240,5
598,4,1
478,385,5
341,113,1
883,49,4
337,152,4
439,294,2
411,236,1
318,398,5
538,269,5
915,20,2
459,368,4
953,9,3
630,376,4
976,273,4
37,433,2
868,426,5
308,189,2
171,478,3
194,11,5
469,15,5
667,317,4
95,368,5
936,349,4
821,115,4
878,107,5
763,424,1
928,70,5
320,456,1
24,157,3
529,144,1
264,230,5
898,163,4
580,201,3
658,332,4
100,2,3
521,440,4
768,362,5
728,25,4
183,440,3
768,442,1
604,491,5
888,277,4
126,82,4
281,117,5
999,208,3
717,292,3
760,92,1
177,324,1
726,403,4
138,248,1
372,153,3
635,161,2
672,32,5
866,320,4
790,489,4
892,295,3
344,352,2
846,256,3
903,307,2
504,250,4
580,359,5
97,272,2
384,9,4
971,245,5
583,345,5
948,210,2
648,191,1
968,266,4
396,187,4
865,7,3
631,429,4
75,53,5
752,419,3
521,405,4
238,46,1
42,412,5
942,337,2
114,336,1
553,153,5
932,213,2
908,170,4
336,76,2
342,466,2
778,106,5
893,260,5
866,47,5
386,206,4
741,373,3
999,121,4
309,157,2
917,468,2
700,389,5
785,169,2
232,483,5
11,107,2
517,199,5
357,126,3
567,326,4
720,135,1
74,47,3
938,95,1
69,490,5
727,202,4
801,132,5
744,47,2
806,178,2
811,145,2
265,311,1
550,151,5
373,11,3
995,131,1
489,198,4
562,76,3
493,223,1
764,232,4
465,34,2
590,120,3
209,467,2
498,360,3
230,414,1
504,5,5
386,296,3
285,329,3
568,212,4
759,214,2
699,251,1
91,248,3
433,203,5
576,48,3
744,194,4
222,177,1
543,160,4
19,148,5
244,488,4
324,173,5
45,272,1
872,112,5
855,498,4
284,492,4
234,187,3
682,290,1
635,304,2
634,82,2
417,436,4
23,132,4
821,146,5
212,248,5
288,112,5
662,367,4
749,358,4
519,397,5
464,80,2
712,153,1
951,420,1
457,95,5
90,400,5
514,417,2
498,254,1
788,279,1
445,84,3
560,397,5
421,300,4
270,408,1
861,387,2
755,39,3
835,186,4
589,85,1
806,321,2
557,263,5
100,210,1
791,179,5
710,241,1
379,368,5
358,403,1
56,143,3
265,172,1
590,420,3
477,226,4
195,211,1
816,462,4
74,107,5
797,266,1
433,260,5
699,239,3
253,400,3
291,86,3
993,427,4
69,297,3
932,204,5
502,391,4
430,245,1
919,247,3
706,207,2
905,312,5
465,195,3
433,218,5
825,315,4
137,207,1
319,455,1
203,41,2
649,454,2
667,316,5
545,373,1
885,323,5
956,86,3
935,450,5
134,40,1
889,307,1
588,255,4
600,145,1
434,385,5
628,42,3
649,117,1
91,465,1
961,437,4
1,169,4
343,371,1
530,191,2
16,275,5
280,491,5
108,88,1
483,390,2
713,19,4
15,87,4
56,182,1
44,373,1
853,248,2
625,397,4
824,384,2
370,11,1
577,145,3
700,35,2
626,313,3
606,33,3
521,132,3
364,354,3
646,248,5
82,345,4
611,74,1
869,61,4
372,138,1
769,487,1
17,379,4
394,100,3
593,205,4
9,393,4
232,468,5
99,252,1
252,235,3
942,133,5
282,424,1
307,223,1
716,484,2
598,442,1
600,317,2
559,491,2
503,11,3
981,278,2
386,93,1
72,381,5
877,274,5
712,459,2
917,447,4
539,481,1
941,314,3
465,443,1
766,282,5
921,5,5
232,446,5
210,493,1
588,149,1
866,433,5
258,279,4
566,323,1
475,278,4
271,230,2
555,378,5
809,205,4
470,68,4
478,215,1
214,459,3
209,455,4
625,266,3
323,389,1
401,222,3
824,360,3
109,307,5
659,497,5
285,416,1
14,245,5
834,213,5
305,244,3
473,439,1
831,42,2
255,224,5
389,12,3
45,363,1
729,480,1
680,498,3
201,186,2
238,47,5
972,106,3
730,397,1
425,411,3
39,79,5
932,218,5
613,164,4
539,397,1
410,87,5
820,480,3
31,456,3
326,379,4
341,237,5
476,334,4
484,253,1
51,396,3
555,330,3
303,314,3
310,137,1
764,399,5
536,372,5
588,340,1
815,123,1
946,125,4
457,387,4
366,321,4
825,347,2
254,234,2
454,96,4
223,253,3
36,487,4
566,423,3
6,279,5
649,36,3
56,158,1
992,387,2
443,443,2
544,184,1
9,96,4
20,21,2
989,462,4
249,40,4
370,498,4
90,355,1
357,45,4
550,350,1
89,493,2
132,278,2
254,311,2
454,39,2
184,170,2
631,265,4
273,393,3
341,248,4
648,65,2
142,464,4
444,301,2
147,283,1
19,277,3
853,483,5
22,311,1
576,91,2
188,138,5
324,295,2
700,463,3
612,268,5
816,298,2
619,431,4
731,348,4
432,387,1
261,260,4
564,37,4
651,318,3
501,44,4
11,96,3
76,355,5
201,401,4
536,103,1
40,176,2
545,200,1
466,277,3
979,426,1
63,344,4
421,283,4
661,195,2
785,240,4
763,440,5
827,345,2
471,165,4
374,306,3
606,297,4
455,101,2
399,398,3
417,449,4
342,313,5
292,218,1
767,255,3
317,494,5
867,49,1
689,380,5
779,410,5
299,89,3
510,16,4
840,462,2
412,274,2
78,322,5
788,306,4
399,172,5
398,362,3
307,277,4
596,86,3
2,434,5
797,281,5
295,330,2
703,343,1
642,135,5
35,16,5
689,457,3
261,396,1
413,106,3
258,315,2
429,181,4
252,400,3
171,404,4
541,195,2
536,210,3
90,174,4
288,223,5
96,377,2
679,133,3
489,250,2
545,285,1
729,468,5
207,18,3
237,150,1
550,450,3
820,322,1
948,420,3
788,302,1
267,22,2
754,111,1
829,461,1
966,104,2
731,134,5
422,421,5
569,460,4
319,488,5
223,237,2
907,62,5
13,177,5
9,311,5
450,20,5
47,483,4
502,407,5
459,303,3
981,162,2
87,82,1
829,120,1
951,474,5
657,47,5
571,380,4
703,309,4
168,277,1
641,273,4
791,102,3
592,219,1
188,20,1
69,147,4
200,487,4
419,332,4
872,327,5
453,210,2
625,447,1
776,478,4
257,266,2
224,91,4
668,488,3
808,257,3
96,179,4
720,378,5
99,149,2
113,306,1
303,319,2
806,228,5
913,79,2
343,221,4
996,423,2
945,267,5
993,65,2
684,43,1
906,27,4
510,14,2
195,491,4
458,343,5
403,38,3
808,56,5
255,205,3
36,123,3
189,487,2
721,266,2
708,248,5
410,49,4
141,252,3
190,304,2
59,90,4
86,436,3
967,236,1
397,301,2
872,376,1
595,52,4
177,253,2
85,289,1
767,70,2
967,366,3
902,198,5
31,218,2
123,26,3
1000,280,5
431,56,1
739,451,1
201,447,2
402,67,4
254,16,2
317,256,1
641,329,4
661,158,2
152,349,4
261,38,1
902,72,1
679,458,4
116,251,4
637,265,4
941,361,2
495,322,5
810,437,2
534,427,3
450,44,2
159,261,5
73,77,5
756,360,5
420,157,5
323,63,2
459,475,3
837,37,3
865,32,4
28,319,4
190,474,4
447,109,2
803,125,1
875,215,5
618,92,3
351,401,2
903,379,5
266,323,5
918,52,2
54,264,3
590,279,5
298,291,4
876,431,4
698,9,4
801,34,5
888,40,2
878,312,3
56,49,2
812,487,4
82,211,5
768,461,1
775,2,5
679,39,5
783,390,2
187,144,1
823,489,1
236,129,5
488,347,5
355,456,2
647,287,5
143,253,4
306,250,4
949,401,3
506,121,2
803,177,1
133,464,2
375,78,4
35,48,3
384,281,1
984,167,4
630,245,4
94,54,4
784,104,4
707,412,1
389,260,1
999,231,4
993,242,4
25,480,4
442,49,3
547,94,3
590,257,4
522,393,3
521,268,5
333,288,1
649,269,2
279,481,5
875,4,1
613,45,1
1,92,5
114,411,1
530,186,2
96,182,1
947,133,3
123,91,5
716,379,5
229,376,1
117,265,4
993,126,3
267,445,5
688,177,1
232,147,4
53,298,2
583,415,3
314,87,3
62,298,3
861,292,4
406,199,1
973,259,3
857,79,1
99,243,1
670,234,5
667,427,3
102,76,4
771,372,1
348,337,3
889,440,1
588,25,5
538,8,2
305,421,2
838,399,3
852,337,3
830,357,1
516,85,2
857,439,4
181,99,4
322,462,5
831,260,5
428,185,5
955,361,4
528,55,4
430,164,4
111,158,2
14,54,5
464,193,5
817,263,3
652,63,2
742,181,1
449,146,4
814,398,4
101,131,3
97,394,5
271,229,3
583,29,5
991,401,2
759,148,5
66,24,1
249,14,5
926,158,1
540,96,2
210,103,4
948,77,4
610,107,1
434,292,1
829,193,3
682,282,4
87,271,3
75,76,5
704,66,4
454,126,2
705,329,1
906,282,2
275,35,2
707,371,5
541,160,3
71,249,4
436,134,2
711,178,5
594,436,2
555,103,4
893,224,5
139,184,4
665,231,4
379,110,3
26,342,2
334,326,4
702,469,1
394,390,3
916,189,4
248,325,3
462,49,4
727,82,3
24,139,3
761,24,2
592,197,4
29,323,2
148,168,1
373,476,1
959,334,5
643,96,2
225,246,4
13,206,3
620,449,5
534,39,3
535,125,1
351,87,4
557,107,4
414,110,2
774,486,5
525,356,3
958,132,2
491,261,3
9,385,3
861,151,4
230,396,2
549,387,3
50,97,5
757,482,1
910,19,4
220,250,1
260,165,3
443,16,1
83,362,1
753,226,2
164,351,3
332,111,4
895,496,5
117,395,5
932,360,4
65,334,3
342,282,5
289,335,3
355,402,4
182,280,2
534,340,1
52,244,1
146,419,1
222,99,5
681,233,2
101,218,4
449,456,3
962,20,4
918,120,3
449,7,3
626,238,3
460,162,4
106,237,3
474,250,5
971,244,2
206,37,3
97,303,3
463,77,3
800,292,1
789,235,5
386,323,2
719,350,5
321,335,3
750,370,5
277,303,2
276,254,5
414,218,3
575,299,1
977,204,5
634,176,2
795,289,5
316,122,1
619,75,1
653,356,2
1,284,2
196,83,5
96,259,3
511,252,4
689,302,5
360,145,5
186,340,1
308,227,3
320,265,2
431,298,4
461,260,4
397,119,2
399,373,4
525,191,1
580,101,2
314,304,3
599,337,4
736,54,3
998,457,4
325,360,2
623,428,1
337,14,4
448,409,4
973,39,1
175,220,4
709,313,4
472,134,1
186,343,2
519,139,2
889,363,5
738,271,4
592,291,5
680,130,3
335,3,4
171,249,1
755,144,1
571,185,4
356,336,5
903,26,2
752,230,5
181,476,1
988,70,2
552,113,5
493,62,1
630,376,4
347,306,3
11,464,2
992,67,2
325,366,3
380,442,3
929,413,4
258,337,5
316,203,4
665,216,1
253,122,3
687,446,3
415,286,4
944,239,5
564,223,1
75,127,5
679,448,4
752,124,3
173,149,5
345,298,2
833,470,1
726,273,4
814,382,2
938,299,3
293,194,4
97,413,4
119,371,2
235,456,1
692,433,3
389,458,5
769,202,1
143,107,1
167,74,1
123,191,2
518,421,5
826,461,5
326,250,1
470,186,3
